recommender,prolificPID,recID,movieTitle,shouldWatch,order,sentence,classification
gpt-3.5-turbo,60bc1812a1fac5ed1b9e3689,4,The Last Airbender,FALSE,3,"Given the person's dislike for Tears of the Sun and Ninja Eliminator 3: Guardian of the Dragon Medallion, it is likely that they would not enjoy The Last Airbender's action scenes.",Sim
gpt-3.5-turbo,60bc1812a1fac5ed1b9e3689,4,The Last Airbender,FALSE,4,"Furthermore, the person's love for The Twilight Saga: Eclipse and Léon: The Professional suggests that they enjoy well-developed characters and engaging storylines, which The Last Airbender lacks.",Sim
gpt-3.5-turbo,60bc1812a1fac5ed1b9e3689,4,The Last Airbender,FALSE,5,"Finally, the person's dislike for Star Wars: Episode IV - A New Hope indicates that they may not enjoy science fiction or fantasy films, which The Last Airbender falls under.",Sg
gpt-3.5-turbo,60bc1812a1fac5ed1b9e3689,5,Transformers: Revenge of the Fallen,FALSE,0,I would not recommend watching Transformers: Revenge of the Fallen because it is widely considered to be a poorly written and poorly executed film.,Po
gpt-3.5-turbo,60bc1812a1fac5ed1b9e3689,5,Transformers: Revenge of the Fallen,FALSE,1,"The plot is convoluted and confusing, the characters are underdeveloped, and the humor falls flat.",Ev
gpt-3.5-turbo,60bc1812a1fac5ed1b9e3689,5,Transformers: Revenge of the Fallen,FALSE,2,"Additionally, the film has been criticized for its racist and sexist elements.",Au
gpt-3.5-turbo,60bc1812a1fac5ed1b9e3689,5,Transformers: Revenge of the Fallen,FALSE,3,"Overall, there are much better action and sci-fi movies out there to watch instead.",Comp
gpt-3.5-turbo,6310baec544dd9092053f5dc,0,Eternal Sunshine of the Spotless Mind,TRUE,0,Eternal Sunshine of the Spotless Mind is a must-watch movie for anyone who loves thought-provoking and unconventional storytelling.,Ev
gpt-3.5-turbo,6310baec544dd9092053f5dc,0,Eternal Sunshine of the Spotless Mind,TRUE,1,"The film explores the complexities of love, memory, and human relationships in a unique and captivating way.",Ev
gpt-3.5-turbo,6310baec544dd9092053f5dc,0,Eternal Sunshine of the Spotless Mind,TRUE,2,"With a stellar cast led by Jim Carrey and Kate Winslet, the movie takes you on an emotional rollercoaster that will leave you questioning the nature of love and the power of memory.",Ev
gpt-3.5-turbo,6310baec544dd9092053f5dc,0,Eternal Sunshine of the Spotless Mind,TRUE,3,"If you're looking for a movie that will challenge your perceptions and leave you with a lasting impression, Eternal Sunshine of the Spotless Mind is the perfect choice.",Ev
random-imdb,6310baec544dd9092053f5dc,1,Bone Tomahawk,TRUE,0,"If you're a fan of Westerns and horror movies, then Bone Tomahawk is a must-watch.",Ev
random-imdb,6310baec544dd9092053f5dc,1,Bone Tomahawk,TRUE,1,"This movie is a unique blend of both genres, and it's a thrilling ride from start to finish.",NA
random-imdb,6310baec544dd9092053f5dc,1,Bone Tomahawk,TRUE,2,The story follows a group of men who set out to rescue some townspeople who have been kidnapped by a tribe of cannibalistic cave dwellers.,NA
random-imdb,6310baec544dd9092053f5dc,1,Bone Tomahawk,TRUE,3,"The tension builds steadily throughout the movie, and the final act is a brutal and intense showdown that will leave you on the edge of your seat.",Ev
random-imdb,6310baec544dd9092053f5dc,1,Bone Tomahawk,TRUE,4,"The acting is top-notch, with standout performances from Kurt Russell, Richard Jenkins, and Matthew Fox.",Ev
random-imdb,6310baec544dd9092053f5dc,1,Bone Tomahawk,TRUE,5,"Overall, Bone Tomahawk is a well-crafted and entertaining movie that is sure to satisfy fans of both Westerns and horror films.",Ev
random-imdb,6310baec544dd9092053f5dc,2,Gandhi,TRUE,0,"If you enjoyed movies like Ghost in the Shell, Inception, and Rushmore, you may appreciate the historical drama and biopic film Gandhi.",Sim
random-imdb,6310baec544dd9092053f5dc,2,Gandhi,TRUE,1,"This movie tells the story of Mahatma Gandhi, an Indian activist who fought for India's independence from British rule.",NA
random-imdb,6310baec544dd9092053f5dc,2,Gandhi,TRUE,2,The film features a powerful performance by Ben Kingsley as Gandhi and showcases his nonviolent philosophy and civil disobedience tactics.,NA
random-imdb,6310baec544dd9092053f5dc,2,Gandhi,TRUE,3,"Although it may not have the same action-packed scenes as some of your favorite movies, Gandhi offers a thought-provoking and inspiring story that may resonate with your appreciation for complex characters and meaningful themes.",Ev
random-imdb,6310baec544dd9092053f5dc,2,Gandhi,TRUE,4,"On the other hand, if you disliked movies like About Time, That Awkward Moment, and Naked, Gandhi may offer a refreshing change of pace with its serious tone and historical significance.",Op
gpt-3.5-turbo,6310baec544dd9092053f5dc,3,Blade Runner,TRUE,0,Blade Runner is a science fiction movie that explores the relationship between humans and artificial intelligence.,NA
gpt-3.5-turbo,6310baec544dd9092053f5dc,3,Blade Runner,TRUE,1,"If you enjoyed Ghost in the Shell, which also deals with the concept of cyborgs and their place in society, you may find Blade Runner intriguing.",Sim
gpt-3.5-turbo,6310baec544dd9092053f5dc,3,Blade Runner,TRUE,2,"Inception and Rushmore are both movies that have complex storylines and explore the human psyche, which is also a theme in Blade Runner.",Comp
gpt-3.5-turbo,6310baec544dd9092053f5dc,3,Blade Runner,TRUE,3,"On the other hand, if you disliked About Time, That Awkward Moment, and Naked, which are all romantic comedies, you may appreciate the fact that Blade Runner is a completely different genre.",Op
gpt-3.5-turbo,6310baec544dd9092053f5dc,3,Blade Runner,TRUE,4,"Overall, Blade Runner is a thought-provoking movie that challenges the viewer's perception of what it means to be human, and it may be worth watching if you enjoy science fiction and complex storylines.",Ev
gpt-3.5-turbo,6310baec544dd9092053f5dc,4,The Notebook,FALSE,0,The Notebook is a romantic drama that may not be suitable for everyone.,NA
gpt-3.5-turbo,6310baec544dd9092053f5dc,4,The Notebook,FALSE,1,"If you are not a fan of sappy love stories or predictable plotlines, then this movie may not be for you.",Cr
gpt-3.5-turbo,6310baec544dd9092053f5dc,4,The Notebook,FALSE,2,"Additionally, if you are looking for a fast-paced or action-packed film, The Notebook may not meet your expectations.",Cr
gpt-3.5-turbo,6310baec544dd9092053f5dc,4,The Notebook,FALSE,3,"However, if you enjoy emotional and heartwarming stories about love and relationships, then you may find this movie to be a great choice.",Ev
gpt-3.5-turbo,6310baec544dd9092053f5dc,4,The Notebook,FALSE,4,"Ultimately, it depends on your personal preferences and what type of movie you are in the mood for.",NA
gpt-3.5-turbo,6310baec544dd9092053f5dc,5,The Hangover,FALSE,0,"Someone with the movie preferences of Ghost in the Shell, Inception, and Rushmore, and dislikes About Time, That Awkward Moment, and Naked, should not watch The Hangover.",Cr
gpt-3.5-turbo,6310baec544dd9092053f5dc,5,The Hangover,FALSE,1,The Hangover is a comedy movie that follows a group of friends who go to Las Vegas for a bachelor party and wake up the next morning with no memory of the previous night's events.,NA
gpt-3.5-turbo,6310baec544dd9092053f5dc,5,The Hangover,FALSE,2,"While The Hangover is a popular comedy movie, it may not align with the person's preferences as they seem to enjoy more serious and thought-provoking movies.",Cr
gpt-3.5-turbo,6310baec544dd9092053f5dc,5,The Hangover,FALSE,3,"Additionally, the person dislikes movies such as About Time and That Awkward Moment, which are also comedies, indicating that they may not enjoy the humor in The Hangover.",Sg
random-imdb,5e7f2dbd2b1f09000aaa2449,0,Blade Runner,TRUE,0,Blade Runner is a must-watch movie for sci-fi fans.,Ev
random-imdb,5e7f2dbd2b1f09000aaa2449,0,Blade Runner,TRUE,1,The film is set in a dystopian future where genetically engineered beings called replicants are used for labor.,NA
random-imdb,5e7f2dbd2b1f09000aaa2449,0,Blade Runner,TRUE,2,The story follows a retired cop who is tasked with hunting down a group of rogue replicants.,NA
random-imdb,5e7f2dbd2b1f09000aaa2449,0,Blade Runner,TRUE,3,"The movie is visually stunning and has a thought-provoking storyline that explores themes of identity, humanity, and morality.",Ev
random-imdb,5e7f2dbd2b1f09000aaa2449,0,Blade Runner,TRUE,4,"The performances by the cast, especially Harrison Ford and Rutger Hauer, are exceptional.",Ev
random-imdb,5e7f2dbd2b1f09000aaa2449,0,Blade Runner,TRUE,5,"The film's soundtrack, composed by Vangelis, is also a standout feature.",Ev
random-imdb,5e7f2dbd2b1f09000aaa2449,0,Blade Runner,TRUE,6,"Overall, Blade Runner is a classic sci-fi movie that has influenced the genre and is a must-watch for anyone interested in science fiction.",Ev
random-imdb,5e7f2dbd2b1f09000aaa2449,1,Ford v Ferrari,TRUE,0,Ford v Ferrari is a movie about the rivalry between two car manufacturers in the 1960s.,NA
random-imdb,5e7f2dbd2b1f09000aaa2449,1,Ford v Ferrari,TRUE,1,"If you enjoy movies with intense competition and high stakes, this movie is for you.",Ev
random-imdb,5e7f2dbd2b1f09000aaa2449,1,Ford v Ferrari,TRUE,2,"The Social Network and 12 Angry Men both have elements of intense competition and legal battles, while Magnolia has a strong focus on characters and their personal struggles.",Comp
random-imdb,5e7f2dbd2b1f09000aaa2449,1,Ford v Ferrari,TRUE,3,"If you disliked The Avengers and Suicide Squad for their over-the-top action and lack of depth, Ford v Ferrari offers a more grounded and character-driven story.",Ev
random-imdb,5e7f2dbd2b1f09000aaa2449,1,Ford v Ferrari,TRUE,4,"The English Patient, on the other hand, is a romantic drama set during World War II, which is quite different from the themes and setting of Ford v Ferrari.",Comp
random-imdb,5e7f2dbd2b1f09000aaa2449,1,Ford v Ferrari,TRUE,5,"Overall, if you're looking for a thrilling and well-crafted movie with strong characters and a focus on competition, Ford v Ferrari is a great choice.",Ev
gpt-3.5-turbo,5e7f2dbd2b1f09000aaa2449,2,The Godfather,TRUE,0,The Godfather is a classic movie that tells the story of a powerful mafia family.,NA
gpt-3.5-turbo,5e7f2dbd2b1f09000aaa2449,2,The Godfather,TRUE,1,"Although it may seem like a departure from the movies you listed as favorites, The Godfather shares some similarities with them.",Sim
gpt-3.5-turbo,5e7f2dbd2b1f09000aaa2449,2,The Godfather,TRUE,2,"Like The Social Network, it explores the dynamics of a powerful group and the consequences of their actions.",Sim
gpt-3.5-turbo,5e7f2dbd2b1f09000aaa2449,2,The Godfather,TRUE,3,"Like Magnolia, it features a large ensemble cast and intertwining storylines.",Sim
gpt-3.5-turbo,5e7f2dbd2b1f09000aaa2449,2,The Godfather,TRUE,4,"And like 12 Angry Men, it deals with themes of justice and morality.",Sim
gpt-3.5-turbo,5e7f2dbd2b1f09000aaa2449,2,The Godfather,TRUE,5,"Additionally, The Godfather is widely regarded as one of the greatest movies ever made, with iconic performances and memorable scenes.",Po
gpt-3.5-turbo,5e7f2dbd2b1f09000aaa2449,2,The Godfather,TRUE,6,"If you're looking for a movie that combines drama, suspense, and great storytelling, The Godfather is definitely worth watching.",Ev
gpt-3.5-turbo,5e7f2dbd2b1f09000aaa2449,3,The Shawshank Redemption,TRUE,0,The Shawshank Redemption is a must-watch movie for anyone who loves a good story.,Ev
gpt-3.5-turbo,5e7f2dbd2b1f09000aaa2449,3,The Shawshank Redemption,TRUE,1,"It's a powerful and emotional tale of hope, friendship, and redemption that will leave you feeling inspired.",Ev
gpt-3.5-turbo,5e7f2dbd2b1f09000aaa2449,3,The Shawshank Redemption,TRUE,2,"The film is beautifully shot and features outstanding performances from its cast, including Tim Robbins and Morgan Freeman.",Ev
gpt-3.5-turbo,5e7f2dbd2b1f09000aaa2449,3,The Shawshank Redemption,TRUE,3,The story is gripping and will keep you on the edge of your seat until the very end.,Ev
gpt-3.5-turbo,5e7f2dbd2b1f09000aaa2449,3,The Shawshank Redemption,TRUE,4,"If you're looking for a movie that will make you think, feel, and appreciate the power of the human spirit, then The Shawshank Redemption is definitely worth watching.",Ev
gpt-3.5-turbo,5e7f2dbd2b1f09000aaa2449,4,Transformers,FALSE,0,"Someone with the movie preferences of enjoying movies like The Social Network, Magnolia, and 12 Angry Men, and disliking movies like The Avengers, Suicide Squad, and The English Patient, should not watch the movie Transformers.",Cr
gpt-3.5-turbo,5e7f2dbd2b1f09000aaa2449,4,Transformers,FALSE,1,"Transformers is an action-packed movie with a lot of special effects and explosions, which may not appeal to someone who enjoys character-driven dramas like The Social Network and 12 Angry Men.",Comp
gpt-3.5-turbo,5e7f2dbd2b1f09000aaa2449,4,Transformers,FALSE,2,"Additionally, the humor and tone of Transformers may not be well-received by someone who disliked movies like The Avengers and Suicide Squad.",Comp
gpt-3.5-turbo,5e7f2dbd2b1f09000aaa2449,4,Transformers,FALSE,3,"Overall, Transformers is not likely to align with the movie preferences of someone who enjoys character-driven dramas and dislikes action movies with a lot of special effects.",Cr
gpt-3.5-turbo,5e7f2dbd2b1f09000aaa2449,5,The Twilight Saga: Breaking Dawn - Part 1,FALSE,0,The Twilight Saga: Breaking Dawn - Part 1 is not recommended for several reasons.,Ev
gpt-3.5-turbo,5e7f2dbd2b1f09000aaa2449,5,The Twilight Saga: Breaking Dawn - Part 1,FALSE,1,"Firstly, the plot is slow-paced and lacks excitement.",Ev
gpt-3.5-turbo,5e7f2dbd2b1f09000aaa2449,5,The Twilight Saga: Breaking Dawn - Part 1,FALSE,2,"Secondly, the acting is subpar, and the characters are poorly developed.",Ev
gpt-3.5-turbo,5e7f2dbd2b1f09000aaa2449,5,The Twilight Saga: Breaking Dawn - Part 1,FALSE,3,"Thirdly, the movie is overly melodramatic and lacks substance.",Ev
gpt-3.5-turbo,5e7f2dbd2b1f09000aaa2449,5,The Twilight Saga: Breaking Dawn - Part 1,FALSE,4,"Overall, it fails to deliver a compelling story and is not worth watching.",Ev
gpt-3.5-turbo,613233f2952e67a47f51db87,0,The Imitation Game,TRUE,0,"The Imitation Game is a movie that someone with these preferences should watch because it has elements of drama, history, and intelligence.",Cr
gpt-3.5-turbo,613233f2952e67a47f51db87,0,The Imitation Game,TRUE,1,"The movie tells the story of Alan Turing, a brilliant mathematician who helped crack the Nazi's Enigma code during World War II.",NA
gpt-3.5-turbo,613233f2952e67a47f51db87,0,The Imitation Game,TRUE,2,"The Pianist and A Beautiful Mind are also movies that showcase the brilliance of individuals in their respective fields, and The Imitation Game follows suit with Turing's genius.",Sim
gpt-3.5-turbo,613233f2952e67a47f51db87,0,The Imitation Game,TRUE,3,"Additionally, Troy is a movie that deals with war and strategy, which are also present in The Imitation Game.",Sim
gpt-3.5-turbo,613233f2952e67a47f51db87,0,The Imitation Game,TRUE,4,"While The Color Purple, When They See Us: Teaser Promo, and Django Unchained deal with heavy themes of racism and discrimination, The Imitation Game offers a different perspective on the impact of war and the importance of intelligence in overcoming it.",Comp
gpt-3.5-turbo,613233f2952e67a47f51db87,0,The Imitation Game,TRUE,5,"Overall, The Imitation Game is a well-crafted movie that combines history, drama, and intelligence, making it a great choice for someone with these movie preferences.",Ev
gpt-3.5-turbo,613233f2952e67a47f51db87,1,The Social Network,TRUE,0,"If you're interested in the story behind the creation of Facebook, then you should definitely watch ""The Social Network"".",Ev
